id,LGD
LN48983363,0.26728502
LN14470110,0.26373592
LN66381919,0.27725613
LN72276300,0.27047172
LN85634508,0.2840197
LN40421355,0.27864945
LN25640714,0.2560242
LN83841854,0.27343267
LN32225581,0.26373765
LN37323166,0.25865087
LN48469752,0.27040613
LN15899869,0.2815336
LN90651190,0.28699332
LN77762343,0.2704481
LN94010928,0.256179
LN88145850,0.5309008
LN86257076,0.26640603
LN87468823,0.27231762
LN65366310,0.26003984
LN86552856,0.25891256
LN96054460,0.51953727
LN68439723,0.25437596
LN61532202,0.26525062
LN28124916,0.2562738
LN80582375,0.25578186
LN40786150,0.26395008
LN31878137,0.26911432
LN56005390,0.2666161
LN68333564,0.26265973
LN68708196,0.3009027
LN50883144,0.2739163
LN61883411,0.27619207
LN69114376,0.29864386
LN60232395,0.25265297
LN93387949,0.25688812
LN68515172,0.2575789
LN88571893,0.277721
LN46644020,0.25595734
LN93167388,0.25010657
LN59886242,0.28204983
LN84968961,0.5209327
LN64942258,0.26249722
LN85896644,0.2901176
LN66770707,0.2837107
LN22518463,0.27047172
LN39013234,0.52173376
LN12536832,0.27426958
LN84578630,0.27743345
LN80721807,0.28375515
LN18463368,0.28630733
LN72585058,0.52204496
LN83124997,0.2437012
LN59539045,0.27859563
LN95017964,0.2765831
LN70129207,0.26266143
LN93290903,0.25264296
LN19059054,0.28738093
LN36921838,0.28122315
LN98282042,0.27053908
LN20151259,0.31186485
LN89796576,0.2614751
LN46557028,0.25828394
LN51297478,0.27038673
LN97172806,0.22677933
LN63952851,0.3056056
LN48101609,0.5226073
LN19782886,0.2366186
LN77042897,0.30779362
LN39352669,0.53212136
LN17421302,0.25980088
LN48031615,0.2625936
LN36848120,0.2673249
LN95931948,0.2453282
LN89249874,0.52557534
LN16514939,0.24553244
LN52374589,0.24842219
LN19905551,0.23819642
LN37872967,0.52314174
LN30596670,0.27253497
LN98015563,0.26168883
LN43533632,0.2583832
LN25233161,0.24106126
LN76637983,0.26455632
LN21368978,0.27047187
LN25885202,0.26264098
LN52441957,0.51279706
LN79555273,0.26866695
LN80462238,0.28130695
LN95426088,0.25139025
LN11671329,0.26774317
LN70927928,0.26492968
LN52622837,0.29280218
LN52965886,0.3136906
LN21748054,0.25221613
LN96058237,0.27837986
LN96559349,0.255448
LN49125590,0.26043737
LN77532476,0.2769611
LN57863051,0.28192684
LN40418148,0.26634666
LN18161028,0.24553244
LN39708184,0.27331024
LN65473498,0.28650463
LN58573442,0.2612448
LN47817081,0.3009027
LN89620259,0.24655734
LN58261237,0.2677344
LN10645392,0.26207817
LN90326013,0.25618994
LN43130369,0.27875
LN92017736,0.25723234
LN58305976,0.3213851
LN62226113,0.3031373
LN72415318,0.27520177
LN29062582,0.31117034
LN50719801,0.27785292
LN23493643,0.2762562
LN24966242,0.23725332
LN38544279,0.27864945
LN18802528,0.2499513
LN69207409,0.27549785
LN74362589,0.27303496
LN32072096,0.26329112
LN63202270,0.26266143
LN48244844,0.28069153
LN87725451,0.2715757
LN45822907,0.28453594
LN73590812,0.25597566
LN12070650,0.23687817
LN69056676,0.27031595
LN32989106,0.26599494
LN81597950,0.5226073
LN57170222,0.26866978
LN82273160,0.26718774
LN18953329,0.26250237
LN68201768,0.24800041
LN63626415,0.2693631
LN42837012,0.25525412
LN80415338,0.2666772
LN93139036,0.2741623
LN43684981,0.26372716
LN68134674,0.27631953
LN15592368,0.31542933
LN28538743,0.26990905
LN78668441,0.521179
LN61795144,0.29773045
LN28971358,0.5195134
LN93433480,0.26516384
LN38534375,0.49145862
LN16248723,0.2642426
LN25355927,0.26291373
LN97802048,0.28089908
LN11828201,0.2780059
LN70793458,0.5226374
LN73433223,0.26372716
LN48924697,0.2699877
LN46455838,0.26906633
LN16362759,0.2754454
LN61301502,0.25324097
LN42618737,0.26490197
LN26121158,0.2839508
LN61487461,0.2620475
LN94306990,0.2968984
LN72562227,0.26633707
LN82282068,0.26974174
LN80447741,0.26583633
LN12352768,0.29010886
LN64856691,0.2669863
LN71690468,0.2664726
LN28491455,0.26764393
LN57842853,0.27111918
LN24685508,0.2840197
LN75113923,0.2485063
LN98320127,0.28059894
LN37887027,0.27521
LN95313138,0.51847553
LN58269561,0.2555141
LN37895825,0.25865087
LN88676984,0.26616287
LN37332076,0.27242598
LN53964689,0.5214928
LN93214163,0.27933282
LN81914044,0.2972738
LN21052397,0.31690565
LN18199846,0.28168076
LN36049718,0.2697152
LN29230585,0.25781062
LN82719441,0.26207817
LN29610041,0.48983815
LN80936204,0.2668281
LN76913014,0.28998652
LN41667496,0.28971085
LN21291936,0.2750497
LN54032259,0.30756414
LN45375797,0.272745
LN62669673,0.27204868
LN30475752,0.3175635
LN38160552,0.29480672
LN47903044,0.2690431
LN40020818,0.27296308
LN17786550,0.31031558
LN51288819,0.26055884
LN98409171,0.25425628
LN60548201,0.2617661
LN29001487,0.2611119
LN81189587,0.2737089
LN82647949,0.5226073
LN18683039,0.26157612
LN32435234,0.25137943
LN29740817,0.28462422
LN57785167,0.30167755
LN12196328,0.27474117
LN36706607,0.25597474
LN21231266,0.26039383
LN60520686,0.29430312
LN66963546,0.2752574
LN98679640,0.28902453
LN91552057,0.25029343
LN90803176,0.26743388
LN63111201,0.2679813
LN34059253,0.28061482
LN75315207,0.25748488
LN98942385,0.31048435
LN51112750,0.25595734
LN94042935,0.27435893
LN98425834,0.24949528
LN80247768,0.2928789
LN92125836,0.26757616
LN14971978,0.26774207
LN45998398,0.2433265
LN25180302,0.31324118
LN61853756,0.25663495
LN57398896,0.3000252
LN12083579,0.26480797
LN65882814,0.29042965
LN53751537,0.25125518
LN63072339,0.2700483
LN57363222,0.52557534
LN21734063,0.25229764
LN74557939,0.27273786
LN14947479,0.28122315
LN61977126,0.30116782
LN73446601,0.2787658
LN86135000,0.2719204
LN68097903,0.28047824
LN28543192,0.2546913
LN86205404,0.32446414
LN78883432,0.26877505
LN17452652,0.26610306
LN38772470,0.26889
LN36406980,0.28061154
LN68383356,0.30555847
LN50155296,0.27836025
LN86897153,0.2504309
LN65702022,0.30552754
LN67259925,0.27171302
LN75851231,0.2792812
LN87397280,0.26457363
LN75293477,0.43817836
LN46147847,0.27001876
LN59181318,0.34106526
LN48499029,0.27034432
LN98654310,0.27736357
LN98614733,0.31117034
LN75693683,0.27892798
LN81828203,0.26336613
LN42561186,0.25737122
LN80174520,0.26777467
LN75683598,0.269344
LN94299596,0.5181884
LN99201874,0.2612801
LN60854593,0.50168407
LN41602554,0.27421454
LN69366175,0.2546913
LN91769809,0.27832177
LN63382115,0.26630852
LN43440164,0.25447875
LN65847715,0.28011972
LN37504145,0.26020694
LN17477289,0.32083264
LN64861023,0.26537514
LN25018233,0.25837487
LN32401049,0.26866695
LN37009133,0.27530143
LN74437341,0.25434917
LN91871549,0.27864945
LN43338807,0.29988468
LN36623051,0.26469892
LN86429913,0.28247726
LN38897649,0.28429326
LN16441570,0.27785292
LN29507646,0.28983828
LN15886670,0.2690818
LN76450110,0.294422
LN65182576,0.27132216
LN59950025,0.26774207
LN46129984,0.26996726
LN31169644,0.4853524
LN85000587,0.29042152
LN76997304,0.27209663
LN11775390,0.261252
LN89328669,0.24992025
LN10051605,0.2711261
LN17055255,0.25036585
LN27206298,0.2646117
LN90629123,0.24217092
LN12015124,0.5197232
LN68193571,0.31804284
LN60627681,0.28280616
LN22466692,0.26470408
LN44145591,0.26801082
LN40502545,0.25525412
LN71071068,0.28789848
LN73325802,0.2712803
LN49930856,0.26620278
LN44506003,0.5226374
LN24935906,0.25430068
LN99500233,0.28042728
LN32416810,0.2542928
LN67659952,0.27785292
LN69515014,0.27514017
LN47915286,0.24961497
LN81065833,0.26428998
LN47454467,0.28082654
LN70782691,0.28292596
LN79770149,0.25698584
LN82267471,0.30167755
LN56042221,0.2574098
LN85943898,0.2837064
LN83201340,0.2994042
LN30333689,0.2821335
LN67719116,0.2789554
LN55703361,0.3001778
LN85618680,0.5236811
LN75206180,0.30842084
LN80588991,0.30842084
LN35778802,0.25927928
LN43614185,0.29325888
LN79535701,0.32329
LN69808533,0.2806639
LN41772524,0.5302149
LN18750237,0.3027337
LN39483370,0.51457494
LN65713329,0.29625636
LN27588689,0.26393226
LN98864879,0.2837107
LN91238916,0.30996674
LN90081872,0.25865087
LN38645254,0.2674581
LN25453057,0.27493194
LN74668049,0.27276805
LN40857486,0.5286134
LN94386449,0.27363798
LN51527840,0.26886478
LN40808215,0.32695624
LN78389164,0.29005152
LN57350649,0.25550795
LN18115983,0.5042144
LN44063562,0.2697578
LN91354091,0.26395375
LN11002846,0.2752574
LN15430251,0.28105167
LN67990496,0.5265285
LN74470693,0.32329
LN58008206,0.26892248
LN78382572,0.25224137
LN22855982,0.26371115
LN51752417,0.2933181
LN29378836,0.52264005
LN49197970,0.27837712
LN37359035,0.26525062
LN36408980,0.26704043
LN41071388,0.2661408
LN20276358,0.26311257
LN79084389,0.27053908
LN87384162,0.30879584
LN59136016,0.25841758
LN46957976,0.26051143
LN55677074,0.25354096
LN19314757,0.28177372
LN67337702,0.27061197
LN94285068,0.33046907
LN42388326,0.2671723
LN92926244,0.30467397
LN87983177,0.25865087
LN64164452,0.24407735
LN11586194,0.2691938
LN91699662,0.33464032
LN22743320,0.25004375
LN44777076,0.23988001
LN18561502,0.53107077
LN31707677,0.2619488
LN53272772,0.5269639
LN63089408,0.24355291
LN47376583,0.26340058
LN27789003,0.27034432
LN15331129,0.28258532
LN28231988,0.24857046
LN42534420,0.26811427
LN13413378,0.2940256
LN14175478,0.27514768
LN18795139,0.25807393
LN90639960,0.2976553
LN55508583,0.5391561
LN41755736,0.2846071
LN29412723,0.27164423
LN83856960,0.52557534
LN85027852,0.27610734
LN57890676,0.26573986
LN74020045,0.2768489
LN57581451,0.30513176
LN91998661,0.26664218
LN16621047,0.294422
LN90911600,0.25547275
LN70147581,0.25137943
LN92836841,0.25960302
LN88339321,0.2565162
LN78106983,0.29195306
LN30512531,0.30506518
LN42933994,0.25437596
LN24165108,0.27488488
LN60394820,0.2693401
LN88042671,0.294422
LN94736806,0.30690312
LN76598540,0.2585351
LN68427740,0.2829461
LN64808505,0.2712854
LN38134419,0.25792763
LN62431488,0.27323687
LN64224318,0.2603552
LN63062692,0.27460274
LN78931540,0.26320347
LN29275830,0.2821207
LN33680978,0.26641238
LN12962708,0.28821272
LN29098396,0.25805077
LN84636271,0.30596346
LN34778049,0.27192032
LN95199439,0.5254275
LN41280152,0.27567583
LN37772636,0.26423174
LN61108205,0.2671627
LN67434474,0.28082654
LN67515888,0.26947147
LN75919483,0.30304736
LN47759099,0.3638066
LN12633560,0.27315798
LN76130596,0.5241079
LN30737556,0.25830504
LN74075706,0.2583832
LN29562311,0.2583832
LN71190131,0.2876853
LN92450923,0.32079965
LN51039351,0.27687353
LN15656331,0.28331098
LN15426216,0.3214457
LN77020747,0.26707202
LN91786437,0.28983828
LN57196223,0.27571306
LN11257244,0.27567583
LN96459265,0.3130046
LN76054290,0.24150108
LN31089161,0.27107581
LN63198028,0.26830098
LN53052594,0.27917913
LN69221625,0.25247782
LN31584780,0.5254431
LN28156903,0.2900069
LN41466247,0.27054363
LN15468294,0.27447897
LN35800693,0.26663125
LN25981889,0.26227933
LN12718098,0.2669729
LN51555166,0.26511696
LN60766936,0.2767983
LN38685189,0.27038488
LN69369631,0.26003984
LN82810941,0.25943434
LN42803194,0.2601515
LN62471653,0.27589682
LN68603117,0.27547917
LN86156143,0.26207817
LN82451718,0.25093982
LN69373394,0.28429326
LN69162317,0.28106338
LN91404458,0.5219579
LN61827203,0.27619207
LN47219206,0.25519034
LN83877830,0.25865832
LN55513990,0.28377703
LN74424994,0.26635307
LN10528779,0.25841472
LN48492081,0.27828375
LN82308314,0.27144602
LN93842026,0.2941319
LN70189961,0.25403383
LN80263076,0.26805854
LN34808843,0.53374594
LN75506466,0.26249722
LN61136704,0.27718815
LN26196565,0.25766513
LN82288094,0.269344
LN73720661,0.2730239
LN96625170,0.31178334
LN60068483,0.26246127
LN33840276,0.25590175
LN68185991,0.27163523
LN62587958,0.25781226
LN63971203,0.28177372
LN13818485,0.26137185
LN19594551,0.27610734
LN52374485,0.27132216
LN32165036,0.497661
LN10458065,0.31804284
LN25091323,0.27769765
LN97354252,0.2840197
LN52549527,0.2791348
LN63223284,0.29208145
LN50695005,0.27406406
LN64020642,0.25700185
LN16181000,0.26454315
LN77235752,0.28722537
LN92023958,0.26617852
LN31536892,0.26485455
LN80770165,0.25238144
LN17139933,0.26585475
LN82498999,0.3220068
LN21497872,0.26009718
LN31080851,0.3102976
LN97481173,0.26150566
LN68151277,0.27674532
LN48581633,0.28105167
LN32969301,0.26000243
LN71416730,0.26150313
LN27796042,0.26745886
LN22428298,0.2716971
LN25147389,0.26442775
LN21281861,0.5226374
LN39357698,0.25889322
LN60185471,0.26109686
LN22312709,0.26278228
LN48692337,0.27205992
LN51513408,0.2511825
LN28466446,0.27393782
LN81765951,0.26434174
LN47035078,0.26735932
LN98674011,0.2630162
LN31425834,0.2674107
LN17154913,0.27785292
LN89833827,0.2737089
LN42229594,0.31025282
LN71530567,0.28317076
LN73497917,0.2641462
LN91749003,0.26635307
LN26943854,0.28758642
LN52913370,0.2527716
LN96407901,0.26830098
LN33275745,0.3130046
LN97068659,0.26942366
LN29836870,0.2798273
LN82898298,0.31508455
LN39785002,0.2831903
LN97397464,0.26175418
LN42462864,0.25999245
LN78497909,0.5286134
LN75673253,0.26770046
LN74475498,0.31294176
LN58859887,0.30028877
LN27338623,0.28971085
LN57355031,0.52557534
LN56824064,0.52425617
LN57304966,0.2830689
LN94782084,0.26640603
LN14043032,0.26939106
LN10094276,0.2481368
LN33450528,0.30897048
LN27156698,0.26986024
LN35130510,0.30859718
LN29867732,0.2566395
LN46540546,0.24680944
LN74828937,0.26173604
LN93243156,0.26030782
LN61137537,0.2624723
LN32289378,0.2778109
LN80428802,0.2718032
LN46314267,0.25406387
LN12149960,0.322604
LN59782701,0.26181635
LN74038030,0.26396233
LN19460566,0.287447
LN89592285,0.26113632
LN59872774,0.26096812
LN19062798,0.32764223
LN87760359,0.27752677
LN43244762,0.27624264
LN24854304,0.26404652
LN15678621,0.27544188
LN61677484,0.27258322
LN15867709,0.27028736
LN58309295,0.26769003
LN50906537,0.28630733
LN46171576,0.26807347
LN15465192,0.2708122
LN65153052,0.26459053
LN55906098,0.5317866
LN13205847,0.27412632
LN41284995,0.27186322
LN60185830,0.27084273
LN43096969,0.2707253
LN48111184,0.274149
LN74528947,0.30594176
LN89492441,0.2903937
LN62200256,0.27171344
LN78690255,0.2788487
LN47353284,0.27893606
LN64392492,0.30116782
LN26773589,0.28971085
LN48035141,0.26051414
LN85801751,0.2601459
LN60215521,0.26443905
LN25321689,0.31831235
LN81510199,0.25960302
LN76877872,0.39197877
LN95319751,0.2778109
LN88803454,0.2832501
LN99908769,0.25376406
LN73013714,0.24733989
LN81050191,0.27154785
LN30242817,0.27327704
LN74780252,0.26830098
LN49792140,0.2905244
LN67383715,0.28971085
LN29632752,0.29607284
LN13831884,0.30285826
LN77080546,0.29200405
LN56048654,0.25733605
LN34903656,0.2968418
LN83836897,0.26509836
LN46456092,0.25783992
LN12408268,0.26084036
LN83937853,0.27295285
LN75927043,0.2634181
LN31143439,0.2643492
LN19305183,0.28753853
LN33457192,0.2697152
LN84741660,0.51723284
LN17282802,0.27520177
LN97471250,0.27265143
LN95049832,0.29268217
LN34308118,0.2602998
LN79387856,0.25029343
LN85427590,0.28070822
LN68444666,0.2665335
LN26054548,0.27356395
LN61754787,0.46827653
LN79183059,0.27672264
LN51090071,0.5354657
LN17571494,0.22460385
LN42585985,0.25586057
LN60881020,0.27309763
LN45780975,0.25125518
LN47951733,0.2650132
LN31058167,0.26657617
LN63562949,0.26152602
LN22368188,0.26287022
LN79393138,0.25547275
LN92604855,0.28609303
LN27988661,0.2770875
LN94559494,0.26510352
LN12180140,0.27307114
LN23226835,0.31585747
LN36979982,0.25682858
LN99529387,0.2879304
LN35019279,0.29667217
LN29539233,0.27362022
LN89600683,0.2587543
LN80615099,0.2816839
LN43316134,0.28262755
LN76745717,0.2546913
LN82237256,0.26537514
LN52696186,0.24471162
LN99533441,0.25603542
LN32868975,0.27871838
LN69392815,0.25869855
LN78437133,0.521179
LN77079314,0.25047502
LN81397088,0.2737089
LN15578878,0.28422692
LN63207549,0.25551334
LN56760327,0.28258422
LN22191203,0.25999245
LN59733535,0.27370173
LN10655549,0.52378714
LN34434618,0.28822625
LN72200723,0.27095214
LN54976062,0.3201119
LN54781656,0.25455755
LN41124380,0.2757839
LN12705680,0.25192443
LN90372765,0.26124766
LN69677107,0.26986024
LN88650221,0.27068177
LN22942179,0.30467397
LN83127344,0.3120871
LN78040860,0.28699332
LN65019044,0.2568541
LN24037920,0.5034716
LN38305119,0.281073
LN12204340,0.2496183
LN12757467,0.26811427
LN70389750,0.2403078
LN82580254,0.29525623
LN39856186,0.30991107
LN92295184,0.3182794
LN60083629,0.5275457
LN54952415,0.4991376
LN54311072,0.28012472
LN86124594,0.2492481
LN10089910,0.30071616
LN73115779,0.50153905
LN40262372,0.27059942
LN48353435,0.31804284
LN91058889,0.2668409
LN27804908,0.26472375
LN52032738,0.25524172
LN86472907,0.26769468
LN83932934,0.29349798
LN74614224,0.2681139
LN45886489,0.2699043
LN19768975,0.27521
LN23463617,0.52891326
LN66751155,0.26486966
LN26510923,0.2701133
LN20247645,0.2649877
LN12268011,0.2666772
LN77413879,0.52742517
LN85054635,0.24962746
LN27148967,0.25093982
LN56268625,0.31886482
LN29680556,0.26470408
LN80828690,0.29143345
LN39460160,0.27055857
LN49509627,0.2556986
LN35864663,0.3045377
LN41254572,0.27253497
LN88232928,0.25731722
LN99489710,0.27705467
LN64233833,0.2823018
LN56608037,0.26424292
LN33120658,0.28377575
LN41868576,0.27336875
LN49150131,0.5195134
LN30763158,0.27083507
LN24180683,0.2674883
LN33007969,0.5288972
LN52554280,0.27162156
LN68620286,0.26883674
LN49815419,0.28007847
LN33020959,0.2752574
LN48530846,0.25147828
LN75921338,0.28345212
LN34553413,0.2896297
LN39274654,0.26947147
LN83525456,0.2788961
LN72658985,0.26007915
LN10799139,0.2765828
LN54583024,0.2837064
LN28808363,0.26925886
LN11814057,0.2928511
LN16272513,0.3022166
LN17688453,0.26657617
LN17056931,0.2757839
LN12944304,0.27447897
LN61157637,0.25456834
LN81848065,0.31552258
LN35732323,0.2739034
LN84948896,0.27061903
LN43925383,0.25715867
LN23836094,0.26230395
LN76558005,0.2653365
LN90958433,0.2804351
LN24189671,0.27474117
LN62069544,0.26768315
LN80544657,0.2555097
LN67785293,0.2686359
LN25003070,0.32518488
LN86980841,0.5244834
LN32075783,0.29166692
LN23873982,0.27817538
LN17365980,0.28522792
LN23463248,0.27672264
LN54323753,0.25354096
LN65105666,0.27595344
LN99847108,0.2693573
LN72797281,0.30345786
LN49833784,0.27619207
LN75374923,0.25700185
LN37863062,0.2698955
LN48753715,0.5352351
LN16053324,0.26835477
LN99760668,0.25841472
LN47692731,0.5199637
LN97453216,0.28377718
LN65215041,0.2546913
LN16851858,0.26983553
LN39019877,0.2615611
LN75035901,0.26413617
LN79716234,0.30223894
LN83202031,0.26450017
LN80992341,0.2617716
LN38560207,0.27797547
LN39739131,0.2849064
LN14539271,0.27368155
LN46598925,0.5286134
LN34099501,0.25864208
LN40416734,0.26336208
LN75511160,0.27453402
LN18920742,0.52404624
LN82931795,0.26800203
LN33911489,0.28204983
LN55119305,0.25700185
LN31680288,0.26977476
LN54572305,0.26891395
LN57549049,0.27221665
LN21917253,0.2889761
LN97998858,0.25291932
LN82783480,0.52869076
LN26257691,0.2651637
LN73428734,0.31040928
LN29433328,0.26098433
LN39407402,0.27767175
LN44616625,0.26992688
LN59698285,0.27084547
LN64075392,0.2521484
LN12726210,0.25700185
LN62941927,0.27332136
LN86559924,0.2802328
LN46246828,0.28802457
LN28217649,0.55612224
LN71686818,0.29342982
LN42677081,0.29337415
LN97612359,0.27308238
LN79937074,0.2775432
LN99203467,0.29480672
LN43038256,0.2586473
LN28761059,0.2804845
LN26007290,0.2571192
LN99111582,0.30084115
LN34866734,0.25042883
LN67940220,0.29806072
LN44411047,0.27211928
LN54019873,0.25636962
LN21141071,0.26179922
LN38984442,0.27217257
LN41358753,0.258375
LN15104690,0.26604104
LN76747107,0.27664986
LN74294134,0.2761225
LN82556964,0.26139268
LN33032003,0.4490061
LN10641464,0.287405
LN54891417,0.27412632
LN12203760,0.26935244
LN31928823,0.27228168
LN89609212,0.27309763
LN52741967,0.28523925
LN96467753,0.26539442
LN64026918,0.26171583
LN15193218,0.27406406
LN31382564,0.25975585
LN11802913,0.22601794
LN50825878,0.5317866
LN13783814,0.27595344
LN25673292,0.2766616
LN92334244,0.5176388
LN56412527,0.27731866
LN24656302,0.25521806
LN85903911,0.26396525
LN18214896,0.26770046
LN90436374,0.27314395
LN45354357,0.27730808
LN10949249,0.2711245
LN90445180,0.2616278
LN84882648,0.26629022
LN61946294,0.51800627
LN97991616,0.26542765
LN48618984,0.2840197
LN28129001,0.3130046
LN80550285,0.27817538
LN42941474,0.2681139
LN12409823,0.26911953
LN28776651,0.26663125
LN71534114,0.2568856
LN13118130,0.26769003
LN22855593,0.269344
LN17033219,0.29525623
LN46516211,0.24845229
LN37493728,0.25663495
LN17883724,0.32321706
LN61476131,0.2832501
LN17152646,0.2816014
LN34430145,0.27806562
LN44036073,0.27131912
LN36165970,0.26356587
LN59498235,0.25047502
LN67625863,0.2546913
LN84352348,0.25430027
LN65822707,0.28787443
LN71520332,0.2469001
LN24848851,0.28506252
LN66582701,0.2504309
LN24091394,0.27762583
LN20590306,0.26701906
LN50767987,0.2840466
LN62965095,0.2682937
LN20177023,0.38625395
LN32409110,0.27754653
LN38728725,0.25401062
LN20789691,0.26589742
LN66509546,0.26746815
LN15555947,0.2752574
LN94546598,0.5171439
LN58754395,0.30824327
LN79394402,0.28517058
LN37959642,0.2902421
LN25363674,0.30438605
LN21452042,0.26103005
LN49241917,0.2508202
LN73844478,0.2767193
LN20913715,0.27344868
LN77565840,0.2853554
LN48241086,0.26207817
LN55765361,0.25403383
LN21068453,0.2532025
LN63084688,0.26003218
LN41647661,0.26090875
LN10124447,0.28948087
LN44284516,0.26987413
LN65295737,0.26886478
LN98448592,0.30369514
LN33112310,0.26531732
LN13821424,0.2634151
LN27858787,0.29314667
LN71463160,0.26640603
LN75745407,0.5226374
LN70814962,0.26564786
LN27787549,0.2901176
LN79217141,0.25838304
LN22059677,0.26713037
LN51081808,0.25093982
LN97537670,0.2719774
LN16941905,0.23818676
LN87790880,0.263698
LN25522920,0.27335393
LN67758187,0.28971085
LN52022988,0.24924745
LN41234135,0.26412773
LN91971764,0.26150313
LN49068174,0.27471176
LN89471620,0.26446584
LN44228698,0.28135347
LN96524558,0.2640513
LN71056640,0.27926624
LN58773397,0.30513176
LN96675266,0.29305556
LN57767368,0.27571306
LN27128045,0.30801174
LN72214921,0.26964524
LN33207277,0.2861755
LN77323302,0.26770046
LN58698260,0.269344
LN97518749,0.27242166
LN28417501,0.25700185
LN10322094,0.27479798
LN12788117,0.27488488
LN58940136,0.31421673
LN19416434,0.30116782
LN37327223,0.2862011
LN35520281,0.27330652
LN97623250,0.26260507
LN25578847,0.26192415
LN28059390,0.54289263
LN51796478,0.25822678
LN87132461,0.27567583
LN54083450,0.40763268
LN93058633,0.31542933
LN68298377,0.26516384
LN98842140,0.28059894
LN16580564,0.27705467
LN15502318,0.31186485
LN52874532,0.28077272
LN97203727,0.52195454
LN37341612,0.25731722
LN69618489,0.2840197
LN69740339,0.24615411
LN47699815,0.53937906
LN62818435,0.28630733
LN72632265,0.26003984
LN86461026,0.23031442
LN70821343,0.2832906
LN20931795,0.25865418
LN98279040,0.27184844
LN41009520,0.2494195
LN86221650,0.2736647
LN53613206,0.24544056
LN58191526,0.26249722
LN61811938,0.26860783
LN91856068,0.2697152
LN90851472,0.25939995
LN42077506,0.3194259
LN50298855,0.2483456
LN68592455,0.27567583
LN36015503,0.261252
LN84569309,0.30830985
LN13199743,0.26933002
LN76000585,0.2606385
LN45480102,0.28758642
LN48246976,0.29871044
LN50002447,0.24898653
LN54552700,0.2804845
LN79877766,0.26774207
LN69097669,0.27406406
LN65391798,0.2718032
LN56181829,0.26362023
LN74702463,0.28481975
LN53766045,0.2753834
LN40059290,0.23083638
LN18109163,0.27235606
LN71622095,0.33342677
LN50976178,0.2972738
LN38239765,0.2752574
LN46208193,0.26807347
LN65529228,0.2516133
LN39462402,0.2588159
LN81408672,0.28492963
LN82630738,0.25194246
LN32435386,0.26830098
LN36079407,0.27923426
LN52070150,0.2570672
LN19472267,0.5269722
LN97227325,0.2666772
LN27746850,0.2700483
LN93307134,0.25816226
LN72375838,0.2496338
LN15140261,0.3091656
LN76357908,0.26807675
LN31356695,0.28198376
LN35567259,0.5228742
LN29472554,0.27491495
LN97322458,0.31533983
LN81114626,0.27403304
LN20702710,0.53508383
LN32791603,0.2585351
LN20069021,0.2708197
LN59264056,0.28062418
LN93844709,0.28525463
LN62850626,0.525837
LN91538866,0.2624432
LN52067668,0.24960034
LN18629644,0.2503767
LN78820003,0.27534178
LN70568371,0.29250485
LN30513061,0.31484213
LN92044186,0.26283684
LN90307519,0.5207269
LN23020439,0.26271674
LN94788997,0.26896298
LN49821578,0.2916057
LN82447629,0.3130046
LN98339041,0.26215303
LN48242217,0.2831095
LN47235512,0.27544188
LN49264421,0.51871574
LN22205676,0.2754454
LN91797654,0.2505545
LN74838643,0.24813332
LN61113074,0.2622157
LN83089441,0.27743345
LN70204137,0.27027133
LN41649862,0.27242598
LN48934896,0.2677344
LN26180037,0.2840197
LN78754324,0.29200405
LN54589461,0.27386147
LN88791732,0.26942366
LN16531463,0.27038673
LN65928488,0.25235137
LN37923957,0.2840197
LN23493767,0.26083827
LN94141467,0.26264098
LN41547261,0.26113632
LN74430249,0.26828164
LN85614442,0.52681273
LN14877139,0.26006368
LN89924046,0.27092108
LN26228181,0.3200838
LN17781095,0.27785292
LN91873278,0.51806945
LN20535846,0.31007546
LN37743212,0.24959023
LN31345485,0.26776803
LN19268634,0.26191887
LN27577648,0.26770046
LN73888784,0.28139836
LN30102224,0.23314859
LN98320683,0.5335122
LN45431141,0.30611092
LN50604522,0.316284
LN92770928,0.28082654
LN18238069,0.26219594
LN55123343,0.31739482
LN26284342,0.26360163
LN23349779,0.24721219
LN30876057,0.27474117
LN40040675,0.31801018
LN15054908,0.24789858
LN50915181,0.52557534
LN82124657,0.2718032
LN72248868,0.25011083
LN42597070,0.3023138
LN36081530,0.5286134
LN73984991,0.25731096
LN44736981,0.28971085
LN95781759,0.2490725
LN59142358,0.26360163
LN52842487,0.30830985
LN23128755,0.3041989
LN68931995,0.25291932
LN70370540,0.27875105
LN94134050,0.27332136
LN43216738,0.23704518
LN67280589,0.26201296
LN31214829,0.27038673
LN68832612,0.2583832
LN53576815,0.27307191
LN89959349,0.518447
LN26793485,0.27309763
LN74953455,0.3136906
LN98618431,0.29841644
LN92439141,0.27143258
LN81933290,0.2548925
LN32703601,0.30932623
LN59461280,0.2624432
LN31204864,0.26800203
LN65147090,0.293477
LN73399714,0.3136906
LN30297119,0.28769898
LN51234524,0.26774484
LN13912228,0.2582551
LN62166599,0.30019933
LN18130845,0.2543985
LN65797515,0.25197384
LN66160816,0.27184844
LN75472049,0.30513176
LN79500452,0.26542765
LN99294439,0.25029343
LN58442927,0.261252
LN90032906,0.26107743
LN83590755,0.2591829
LN82596837,0.25430223
LN17296385,0.26572308
LN43587807,0.27106908
LN30989316,0.2642539
LN85262069,0.24876432
LN77918180,0.26812416
LN16439417,0.2653812
LN40053548,0.35171065
LN62439760,0.27619207
LN11321849,0.2673609
